id,fecha_sello,fecha_insumo,timestamp_utc,available_at,exchange,sesion_objetivo,apertura_objetivo_utc,ticker,decision,acciones_regla,tamano_nominal,precio_ref_usd,senal_magnitud_pp,senal_banda_baja_pp,senal_banda_alta_pp,senal_fuente,juego,presupuesto_usd,reglas_version,motivo,ultimo_cierre_ticker,available_at_ticker,insumo_ext_sha256,insumo_ext_archivo,insumo_base_sha256,reglas_sha256,sellador_sha256,plataforma_version,version_sello,estado,estado_timing,estado_dia,insumo_completo,cuenta_para_N,creado_en
142,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,GOOGL,nada,0,0,349.3900146484375,-8.290401787252776,-18.281708096445406,1.7009045219398562,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -8.29 pp bajo el umbral +1.35 pp,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
143,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,GSM,nada,0,0,4.21999979019165,-40.00000492757451,-79.44134688919632,-0.558662965952692,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -40.00 pp bajo el umbral +1.35 pp,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
144,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,INTC,nada,0,0,97.19000244140624,3.3168950861045987,-8.704951134507958,15.338741306717157,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-8.70, +15.34] contiene el cero",2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
145,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,KLAC,nada,0,0,169.08999633789062,9.633195150891094,-4.131978599333358,23.398368901115546,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-4.13, +23.40] contiene el cero",2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
146,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,LIN,nada,0,0,464.4100036621094,-1.4313869973211046,-10.086780292206416,7.224006297564208,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -1.43 pp bajo el umbral +1.35 pp,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
147,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,LRCX,nada,0,0,273.489990234375,1.0801911564098488,-14.416810278416747,16.577192591236443,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal +1.08 pp bajo el umbral +1.35 pp,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
148,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,META,nada,0,0,665.5999755859375,-11.871871851689676,-26.698000851419188,2.9542571480398383,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -11.87 pp bajo el umbral +1.35 pp,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
149,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,MKSI,nada,0,0,239.2700042724609,7.453705290250023,-8.271056058807247,23.178466639307295,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-8.27, +23.18] contiene el cero",2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
150,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,MSFT,nada,0,0,505.4100036621094,4.027500229298409,-4.730589368911741,12.78558982750856,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-4.73, +12.79] contiene el cero",2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
151,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,MU,nada,0,0,924.030029296875,2.3337947893786737,-12.61828395620494,17.285873534962285,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-12.62, +17.29] contiene el cero",2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
152,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,NVDA,nada,0,0,210.9600067138672,-1.7022899989111218,-21.167701291841567,17.76312129401932,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -1.70 pp bajo el umbral +1.35 pp,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
153,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,QCOM,nada,0,0,180.1499938964844,-8.813790371914687,-24.31274877585951,6.685168032030136,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -8.81 pp bajo el umbral +1.35 pp,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
154,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,SHECY,nada,0,0,18.549999237060547,7.14886325776205,-4.095369525026278,18.39309604055038,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-4.10, +18.39] contiene el cero",2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
155,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,SMH,nada,0,0,541.5,-5.627139226939559,-16.928272635755583,5.673994181876464,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -5.63 pp bajo el umbral +1.35 pp,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
156,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,SNPS,nada,0,0,381.4299926757813,14.850591951453351,2.9257954635334045,26.775388439373298,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,una acción cuesta 381.43 USD y el margen disponible es 15.15 USD; el riel no compra fracciones,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
157,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,SOXX,nada,0,0,497.3999938964844,18.091891022747355,6.843796236810022,29.339985808684688,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,una acción cuesta 497.40 USD y el margen disponible es 15.15 USD; el riel no compra fracciones,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
158,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,TER,nada,0,0,329.20001220703125,12.47554934586561,-2.962618743917087,27.91371743564831,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-2.96, +27.91] contiene el cero",2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
159,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,TOELY,nada,0,0,160.97000122070312,8.536818862994156,-6.2606862331477515,23.334323959136064,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-6.26, +23.33] contiene el cero",2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
160,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,TSEM,nada,0,0,191.1199951171875,28.76712875064056,14.21799918922408,43.31625831205704,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,una acción cuesta 191.12 USD y el margen disponible es 15.15 USD; el riel no compra fracciones,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
161,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,TSM,nada,0,0,418.010009765625,-18.92402899172606,-31.97232592979175,-5.875732053660373,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -18.92 pp bajo el umbral +1.35 pp,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
162,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,UMC,compra,5,0,21.899999618530277,41.57304175420302,24.37934889601525,58.766734612390785,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
163,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,VRT,nada,0,0,237.38999938964844,-14.828528337945556,-34.51674110203625,4.85968442614514,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -14.83 pp bajo el umbral +1.35 pp,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
164,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,WDC,nada,0,0,426.9400024414063,-20.85577250311259,-39.73881317259881,-1.9727318336263657,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -20.86 pp bajo el umbral +1.35 pp,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
165,2026-09-14,2026-09-14,2026-09-15T03:30:03.996876+00:00,2026-09-14T20:00:00+00:00,XNYS,2026-09-15,2026-09-15T13:30:00+00:00,XSD,nada,0,0,474.6199951171875,-1.3804848744227383,-13.597531152877261,10.836561404031785,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -1.38 pp bajo el umbral +1.35 pp,2026-09-14,2026-09-14T20:00:00+00:00,74ebdd00920ff05c5ad48e4d4802630ef615b755d113dbb0841631cb23f4d099,ext_2026-09-14.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-15T03:30:04.153678+00:00
166,2026-09-15,2026-09-15,2026-09-16T03:30:04.961251+00:00,2026-09-15T20:00:00+00:00,XNYS,2026-09-16,2026-09-16T13:30:00+00:00,AMAT,nada,0,0,421.1700134277344,2.3675462255841273,-12.284068948650429,17.019161399818685,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-12.28, +17.02] contiene el cero",2026-09-15,2026-09-15T20:00:00+00:00,edc60fad1da946f9196dd194f3c871a5ceda72d15f2b4d9264213465c69f5c7d,ext_2026-09-15.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-16T03:30:05.125860+00:00
167,2026-09-15,2026-09-15,2026-09-16T03:30:04.961251+00:00,2026-09-15T20:00:00+00:00,XNYS,2026-09-16,2026-09-16T13:30:00+00:00,AMD,nada,0,0,504.2000122070313,13.814356332421717,-5.805622915853295,33.434335580696725,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-5.81, +33.43] contiene el cero",2026-09-15,2026-09-15T20:00:00+00:00,edc60fad1da946f9196dd194f3c871a5ceda72d15f2b4d9264213465c69f5c7d,ext_2026-09-15.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-16T03:30:05.125860+00:00
168,2026-09-15,2026-09-15,2026-09-16T03:30:04.961251+00:00,2026-09-15T20:00:00+00:00,XNYS,2026-09-16,2026-09-16T13:30:00+00:00,AMKR,nada,0,0,46.380001068115234,-7.892917736919358,-27.191991185896498,11.406155712057782,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -7.89 pp bajo el umbral +1.35 pp,2026-09-15,2026-09-15T20:00:00+00:00,edc60fad1da946f9196dd194f3c871a5ceda72d15f2b4d9264213465c69f5c7d,ext_2026-09-15.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-16T03:30:05.125860+00:00
169,2026-09-15,2026-09-15,2026-09-16T03:30:04.961251+00:00,2026-09-15T20:00:00+00:00,XNYS,2026-09-16,2026-09-16T13:30:00+00:00,AMZN,nada,0,0,248.4199981689453,1.012163519821896,-11.34052264240135,13.36484968204514,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal +1.01 pp bajo el umbral +1.35 pp,2026-09-15,2026-09-15T20:00:00+00:00,edc60fad1da946f9196dd194f3c871a5ceda72d15f2b4d9264213465c69f5c7d,ext_2026-09-15.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-16T03:30:05.125860+00:00
